id;season_id;created_at;updated_at;name;full_name;first_name;last_name;position;position_id;birth_date;birth_place;nationality;height;weight;is_injured;injury_description;holdet_url;holdet_name;holdet_position;team_id;holdet_value;holdet_popularity;holdet_team;holdet_id
6416;6397;1523380904279;1523380904279;G. Byers;George Byers;George;Byers;Midfielder;3;29/05/1996;England;Scotland;180 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/george_thomas;George Thomas;Angreb;30;1950000;0.001;Leicester City;george_thomas
5149;6397;1523380904284;1523380904284;D. James;Daniel James;Daniel;James;Midfielder;3;10/11/1997;England;Wales;170 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/daniel_amartey;Daniel Amartey;Midtbane;30;2032000;0.008;Leicester City;daniel_amartey
192609;6397;1523380904287;1523380904287;A. Maric;Adnan Maric;Adnan;Maric;Midfielder;3;17/02/1997;Sweden;Sweden;;;false;;/da/premier-league-fantasy-spring-2018/players/joao_mario_naval_costa_eduardo;Joao Mario;Midtbane;30;3756000;0.003;West Ham;joao_mario_naval_costa_eduardo
9058;6397;1523380904298;1523380904298;C. Baker-Richardson;Courtney Baker-Richardson;Courtney;Baker-Richardson;Attacker;4;05/12/1995;England;England;188 cm;;false;;/da/premier-league-fantasy-spring-2018/players/alex_pritchard;Alex Pritchard;Midtbane;30;2729000;0.004;Huddersfield;alex_pritchard
999;6397;1523380904301;1523380904301;B. Hamer;Ben Hamer;Ben;Hamer;Goalkeeper;1;20/11/1987;England;England;192 cm;91 kg;false;;/da/premier-league-fantasy-spring-2018/players/ben_hamer;Ben Hamer;Mål;42;3950000;0;Leicester City;ben_hamer
1692;6397;1523380902718;1523380902718;M. Holgate;Mason Holgate;Mason;Holgate;Defender;2;22/10/1996;England;England;184 cm;63 kg;false;;/da/premier-league-fantasy-spring-2018/players/mason_holgate;Mason Holgate;Forsvar;13;3513000;0.002;Everton;mason_holgate
1191;6397;1523380904325;1523380904325;C. Fuchs;Christian Fuchs;Christian;Fuchs;Defender;2;07/04/1986;Austria;Austria;187 cm;89 kg;false;;/da/premier-league-fantasy-spring-2018/players/christian_fuchs;Christian Fuchs;Forsvar;42;3016000;0.01;Leicester City;christian_fuchs
944;6397;1523380904328;1523380904328;W. Morgan;Wes Morgan;Wes;Morgan;Defender;2;21/01/1984;England;Jamaica;186 cm;101 kg;false;;/da/premier-league-fantasy-spring-2018/players/wes_morgan;Wes Morgan;Forsvar;42;3155000;0.04;Leicester City;wes_morgan
32;6397;1523380902723;1523380902723;P. Jagielka;Phil Jagielka;Phil;Jagielka;Defender;2;17/08/1982;England;England;180 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/phil_jagielka;Phil Jagielka;Forsvar;13;3135000;0.005;Everton;phil_jagielka
1027;6397;1523380904340;1523380904340;D. Simpson;Danny Simpson;Danny;Simpson;Defender;2;04/01/1987;England;England;176 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/danny_simpson;Danny Simpson;Forsvar;42;3578000;0.005;Leicester City;danny_simpson
5013;6397;1523380902727;1523380902727;J. Kenny;Jonjoe Kenny;Jonjoe;Kenny;Defender;2;15/03/1997;England;England;176 cm;67 kg;false;;/da/premier-league-fantasy-spring-2018/players/jonjoe_kenny;Jonjoe Kenny;Forsvar;13;2954000;0.004;Everton;jonjoe_kenny
856;6397;1523380902733;1523380902733;A. Williams;Ashley Williams;Ashley;Williams;Defender;2;23/08/1984;England;Wales;183 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/ashley_williams;Ashley Williams;Forsvar;13;3457000;0.006;Everton;ashley_williams
1572;6397;1523380904357;1523380904357;D. Gray;Demarai Gray;Demarai;Gray;Midfielder;3;28/06/1996;England;England;180 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/demarai_gray;Demarai Gray;Midtbane;42;4214000;0.008;Leicester City;demarai_gray
971;6397;1523380904361;1523380904361;R. Mahrez;Riyad Mahrez;Riyad;Mahrez;Midfielder;3;21/02/1991;France;Algeria;179 cm;67 kg;false;;/da/premier-league-fantasy-spring-2018/players/riyad_mahrez;Riyad Mahrez;Midtbane;42;7200000;0.03;Leicester City;riyad_mahrez
1123;6397;1523380902743;1523380902743;Y. Bolasie;Yannick Bolasie Yala;Yannick;Bolasie Yala;Attacker;4;24/05/1989;France;Congo DR;188 cm;84 kg;false;;/da/premier-league-fantasy-spring-2018/players/yannick_bolasie;Yannick Bolasie;Midtbane;13;2695000;0.061;Everton;yannick_bolasie
1182;6397;1523380904371;1523380904371;J. Vardy;Jamie Vardy;Jamie;Vardy;Attacker;4;11/01/1987;England;England;179 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/jamie_vardy;Jamie Vardy;Angreb;42;7376000;0.072;Leicester City;jamie_vardy
2884;6397;1523380904376;1523380904376;H. Maguire;Harry  Maguire;Harry;Maguire;Defender;2;05/03/1993;England;England;194 cm;100 kg;false;;/da/premier-league-fantasy-spring-2018/players/harry_maguire;Harry Maguire;Forsvar;42;4766000;0.009;Leicester City;harry_maguire
185870;6397;1523380904386;1523380904386;Iborra;Vicente Iborra De La Fuente;Vicente;Iborra De La Fuente;Midfielder;3;16/01/1988;Spain;Spain;190 cm;91 kg;false;;/da/premier-league-fantasy-spring-2018/players/vicente_iborra;Vicente Iborra;Midtbane;42;3382000;0.017;Leicester City;vicente_iborra
1706;6397;1523380902753;1523380902753;T. Davies;Tom Davies;Tom;Davies;Midfielder;3;30/06/1998;England;England;180 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/tom_davies;Tom Davies;Midtbane;13;3283000;0.013;Everton;tom_davies
1574;6397;1523380904397;1523380904397;E. Jakupovic;Eldin Jakupovic;Eldin;Jakupovic;Goalkeeper;1;02/10/1984;Bosnia and Herzegovina;Switzerland;191 cm;85 kg;false;;/da/premier-league-fantasy-spring-2018/players/eldin_jakupovic;Eldin Jakupovic;Mål;42;3450000;0;Leicester City;eldin_jakupovic
1488;6397;1523380904405;1523380904405;K. Iheanacho;Kelechi Promise Iheanacho;Kelechi Promise;Iheanacho;Attacker;4;03/10/1996;Nigeria;Nigeria;185 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/kelechi_iheanacho;Kelechi Iheanacho;Angreb;42;3298000;0.007;Leicester City;kelechi_iheanacho
1030;6397;1523380902760;1523380902760;I. Gueye;Idrissa Gana Gueye;Idrissa Gana;Gueye;Midfielder;3;26/09/1989;Senegal;Senegal;174 cm;66 kg;false;;/da/premier-league-fantasy-spring-2018/players/idrissa_gana_gueye;Idrissa Gana Gueye;Midtbane;13;2539000;0.012;Everton;idrissa_gana_gueye
6518;6397;1523380904420;1523380904420;H. Choudhury;Hamza Choudhury;Hamza;Choudhury;Midfielder;3;01/10/1997;England;England;178 cm;64 kg;false;;/da/premier-league-fantasy-spring-2018/players/hamza_choudhury;Hamza Choudhury;Midtbane;42;1939000;0;Leicester City;hamza_choudhury
9222;6397;1523380904424;1523380904424;G. Thomas;George Thomas;George;Thomas;Attacker;4;24/03/1997;England;Wales;173 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/george_thomas;George Thomas;Angreb;42;1950000;0.001;Leicester City;george_thomas
124871;6397;1523380904435;1523380904435;Adrien Silva;Adrien Sebastian Perruchet Silva;Adrien Sebastian;Perruchet Silva;Midfielder;3;15/03/1989;France;Portugal;175 cm;69 kg;false;;/da/premier-league-fantasy-spring-2018/players/sebastian_prodl;Sebastian Prödl;Forsvar;42;2135000;0.025;Watford;sebastian_prodl
97600;6397;1523380904441;1523380904441;F. Diabaté;Fousseni Diabaté;Fousseni;Diabaté;Attacker;4;18/10/1995;France;Mali;175 cm;60 kg;false;;/da/premier-league-fantasy-spring-2018/players/fousseni_diabate;Fousseni Diabate;Angreb;42;2098000;0.004;Leicester City;fousseni_diabate
24594;6397;1523380902765;1523380902765;D. Klaassen;Davy Klaassen;Davy;Klaassen;Midfielder;3;21/02/1993;Netherlands;Netherlands;179 cm;70 kg;false;;/da/premier-league-fantasy-spring-2018/players/davy_klaassen;Davy Klaassen;Midtbane;13;3482000;0.003;Everton;davy_klaassen
10601;6397;1523380904458;1523380904458;H. Barnes;Harvey Lewis Barnes;Harvey Lewis;Barnes;Midfielder;3;09/12/1997;England;England;174 cm;66 kg;false;;/da/premier-league-fantasy-spring-2018/players/ashley_barnes;Ashley Barnes;Angreb;42;4108000;0.037;Burnley;ashley_barnes
519;6397;1523380904463;1523380904463;W. Hennessey;Wayne  Hennessey;Wayne;Hennessey;Goalkeeper;1;24/01/1987;Wales;Wales;198 cm;90 kg;false;;/da/premier-league-fantasy-spring-2018/players/wayne_hennessey;Wayne Hennessey;Mål;51;3885000;0.016;Crystal Palace;wayne_hennessey
1325;6397;1523380904469;1523380904469;J. Speroni;Julián Speroni;Julián;Speroni;Goalkeeper;1;18/05/1979;Argentina;Argentina;186 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/julian_speroni;Julian Speroni;Mål;51;3445000;0.001;Crystal Palace;julian_speroni
967;6397;1523380902779;1523380902779;M. Schneiderlin;Morgan Schneiderlin;Morgan;Schneiderlin;Midfielder;3;08/11/1989;France;France;181 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/morgan_schneiderlin;Morgan Schneiderlin;Midtbane;13;3503000;0.004;Everton;morgan_schneiderlin
729;6397;1523380904482;1523380904482;M. Kelly;Martin Kelly;Martin;Kelly;Defender;2;27/04/1990;England;England;191 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/martin_kelly;Martin Kelly;Forsvar;51;1925000;0.026;Crystal Palace;martin_kelly
336;6397;1523380904500;1523380904500;J. Tomkins;James Tomkins;James;Tomkins;Defender;2;29/03/1989;England;England;192 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/james_tomkins;James Tomkins;Forsvar;51;2787000;0.006;Crystal Palace;james_tomkins
712;6397;1523380904508;1523380904508;P. van Aanholt;Patrick  van Aanholt;Patrick;van Aanholt;Defender;2;29/08/1990;Netherlands;Netherlands;176 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/patrick_van_aanholt;Patrick Van Aanholt;Forsvar;51;2920000;0.027;Crystal Palace;patrick_van_aanholt
881;6397;1523380902784;1523380902784;M. Keane;Michael Keane;Michael;Keane;Defender;2;11/01/1993;England;England;191 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/michael_keane;Michael Keane;Forsvar;13;2764000;0.051;Everton;michael_keane
316;6397;1523380904523;1523380904523;Lee Chung-Yong;Chung-Yong Lee;Chung-Yong;Lee;Midfielder;3;02/07/1988;Korea Republic;Korea Republic;180 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/chung_yong_lee;Chung-Yong Lee;Midtbane;51;1931000;0.001;Crystal Palace;chung_yong_lee
5371;6397;1523380904534;1523380904534;L. Milivojević;Luka Milivojević;Luka;Milivojević;Midfielder;3;07/04/1991;Serbia;Serbia;186 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/luka_milivojevic;Luka Milivojevic;Midtbane;51;3755000;0.048;Crystal Palace;luka_milivojevic
4607;6397;1523380902794;1523380902794;O. Niasse;El-Hadji Baye Oumar Niasse;El-Hadji Baye Oumar;Niasse;Attacker;4;18/04/1990;Senegal;Senegal;182 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/oumar_niasse;Oumar Niasse;Angreb;13;4325000;0.004;Everton;oumar_niasse
1249;6397;1523380904550;1523380904550;A. Townsend;Andros Townsend;Andros;Townsend;Midfielder;3;16/07/1991;England;England;181 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/andros_townsend;Andros Townsend;Midtbane;51;3201000;0.014;Crystal Palace;andros_townsend
1108;6397;1523380904561;1523380904561;W. Zaha;Wilfried Zaha;Wilfried;Zaha;Midfielder;3;10/11/1992;Côte d'Ivoire;Côte d'Ivoire;180 cm;66 kg;false;;/da/premier-league-fantasy-spring-2018/players/wilfried_zaha;Wilfried Zaha;Midtbane;51;4786000;0.058;Crystal Palace;wilfried_zaha
853;6397;1523380904569;1523380904569;C. Benteke;Christian Benteke Liolo;Christian;Benteke Liolo;Attacker;4;03/12/1990;Congo DR;Belgium;190 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/christian_benteke;Christian Benteke;Angreb;51;5249000;0.018;Crystal Palace;christian_benteke
927;6397;1523380904577;1523380904577;J. Schlupp;Jeffrey  Schlupp;Jeffrey;Schlupp;Defender;2;23/12/1992;Germany;Ghana;178 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/jeff_schlupp;Jeff Schlupp;Forsvar;51;2514000;0.004;Crystal Palace;jeff_schlupp
1953;6397;1523380904583;1523380904583;R. Loftus-Cheek;Ruben Loftus-Cheek;Ruben;Loftus-Cheek;Midfielder;3;23/01/1996;England;England;191 cm;88 kg;false;;/da/premier-league-fantasy-spring-2018/players/ruben_loftuscheek;Ruben Loftus-Cheek;Midtbane;51;2992000;0.007;Crystal Palace;ruben_loftuscheek
25399;6397;1523380904589;1523380904589;J. Riedewald;Jaïro Riedewald;Jaïro;Riedewald;Defender;2;09/09/1996;Netherlands;Netherlands;182 cm;79 kg;false;;/da/premier-league-fantasy-spring-2018/players/jairo_riedewald;Jairo Riedewald;Forsvar;51;2004000;0.003;Crystal Palace;jairo_riedewald
4601;6397;1523380904600;1523380904600;T. Fosu-Mensah;Timothy Evans Fosu-Mensah;Timothy Evans;Fosu-Mensah;Defender;2;02/01/1998;Netherlands;Netherlands;190 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/timothy_fosu-mensah;Timothy Fosu-Mensah;Midtbane;51;1934000;0.009;Crystal Palace;timothy_fosu-mensah
190937;6397;1523380904618;1523380904618;E. Rakip;Erdal Rakip;Erdal;Rakip;Midfielder;3;13/02/1996;Sweden;Sweden;180 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/erdal_rakip;Erdal Rakip;Midtbane;51;2455000;0;Crystal Palace;erdal_rakip
25514;6397;1523380904627;1523380904627;A. Sørloth;Alexander Sørloth;Alexander;Sørloth;Attacker;4;05/12/1995;Norway;Norway;193 cm;90 kg;false;;/da/premier-league-fantasy-spring-2018/players/alexander_sorloth;Alexander Sørloth;Angreb;51;2926000;0.01;Crystal Palace;alexander_sorloth
155499;6397;1523380904643;1523380904643;J. Jach;Jarosław Jach;Jarosław;Jach;Defender;2;17/02/1994;Poland;Poland;192 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/jaroslaw_jach;Jaroslaw Jach;Forsvar;51;1955000;0;Crystal Palace;jaroslaw_jach
1370;6397;1523380902806;1523380902806;R. Martina;Rhu-endly Martina;Rhu-endly;Martina;Defender;2;25/09/1989;Netherlands;Curaçao;185 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/cuco_martina;Cuco Martina;Forsvar;13;2584000;0.026;Everton;cuco_martina
1048;6397;1523380904653;1523380904653;A. Boruc;Artur Boruc;Artur;Boruc;Goalkeeper;1;20/02/1980;Poland;Poland;193 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/artur_boruc;Artur Boruc;Mål;52;2945000;0.001;Bournemouth;artur_boruc
1085;6397;1523380904658;1523380904658;A. Federici;Adam Federici;Adam;Federici;Goalkeeper;1;31/01/1985;Australia;Australia;188 cm;90 kg;false;;/da/premier-league-fantasy-spring-2018/players/adam_federici;Adam Federici;Mål;52;2945000;0;Bournemouth;adam_federici
1028;6397;1523380904661;1523380904661;S. Cook;Steve Cook;Steve;Cook;Defender;2;19/04/1991;England;England;185 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/steve_cook;Steve Cook;Forsvar;52;3233000;0.007;Bournemouth;steve_cook
73906;6397;1523380902820;1523380902820;N. Vlašić;Nikola Vlašić;Nikola;Vlašić;Midfielder;3;04/10/1997;Croatia;Croatia;178 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/nikola_vlasic;Nikola Vlasic;Angreb;13;1954000;0.002;Everton;nikola_vlasic
867;6397;1523380904726;1523380904726;A. Surman;Andrew Surman;Andrew;Surman;Midfielder;3;20/08/1986;South Africa;England;178 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/andrew_surman;Andrew Surman;Midtbane;52;4008000;0.001;Bournemouth;andrew_surman
1029;6397;1523380904734;1523380904734;J. King;Joshua King;Joshua;King;Attacker;4;15/01/1992;Norway;Norway;180 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/joshua_king;Joshua King;Angreb;52;5600000;0.011;Bournemouth;joshua_king
4901;6397;1523380904739;1523380904739;L. Mousset;Lys Mousset;Lys;Mousset;Attacker;4;08/02/1996;France;France;184 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/lys_mousset;Lys Mousset;Angreb;52;2420000;0.01;Bournemouth;lys_mousset
1065;6397;1523380904746;1523380904746;C. Wilson;Callum Wilson;Callum;Wilson;Attacker;4;27/02/1992;England;England;180 cm;66 kg;false;;/da/premier-league-fantasy-spring-2018/players/callum_wilson;Callum Wilson;Angreb;52;4516000;0.06;Bournemouth;callum_wilson
681;6397;1523380904752;1523380904752;A. Begović;Asmir Begović;Asmir;Begović;Goalkeeper;1;20/06/1987;Bosnia and Herzegovina;Bosnia and Herzegovina;199 cm;101 kg;false;;/da/premier-league-fantasy-spring-2018/players/asmir_begovic;Asmir Begovic;Mål;52;3970000;0.067;Bournemouth;asmir_begovic
1869;6397;1523380904757;1523380904757;N. Aké;Nathan Aké;Nathan;Aké;Defender;2;18/02/1995;Netherlands;Netherlands;180 cm;75 kg;false;;/da/premier-league-fantasy-spring-2018/players/nathan_ake;Nathan Ake;Forsvar;52;3490000;0.051;Bournemouth;nathan_ake
3274;6397;1523380904766;1523380904766;E. Hyndman;Emerson Hyndman;Emerson;Hyndman;Midfielder;3;09/04/1996;USA;USA;170 cm;61 kg;false;;/da/premier-league-fantasy-spring-2018/players/emerson_hyndman;Emerson Hyndman;Midtbane;52;1945000;0.001;Bournemouth;emerson_hyndman
31;6397;1523380904772;1523380904772;J. Defoe;Jermain  Defoe;Jermain;Defoe;Attacker;4;07/10/1982;England;England;171 cm;65 kg;false;;/da/premier-league-fantasy-spring-2018/players/jermain_defoe;Jermain Defoe;Angreb;52;4673000;0.007;Bournemouth;jermain_defoe
4454;6397;1523380904777;1523380904777;M. Butcher;Matt Butcher;Matt;Butcher;Midfielder;3;14/05/1997;England;England;178 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/matt_butcher;Matt Butcher;Midtbane;52;1945000;0.001;Bournemouth;matt_butcher
10948332;6397;1523380904782;1523380904782;K. Taylor;Kyle Taylor;Kyle;Taylor;Midfielder;3;28/08/1999;England;England;;;false;;/da/premier-league-fantasy-spring-2018/players/kyle_taylor;Kyle Taylor;Midtbane;52;1950000;0;Bournemouth;kyle_taylor
896243;6397;1523380904786;1523380904786;M. Ndjoli;Mikael Ndjoli;Mikael;Ndjoli;Attacker;4;16/12/1998;England;England;;;false;;/da/premier-league-fantasy-spring-2018/players/michael_folivi;Michael Folivi;Angreb;52;1945000;0.001;Watford;michael_folivi
2741;6397;1523380904793;1523380904793;R. Wiggins;Rhoys Wiggins;Rhoys;Wiggins;Defender;2;04/11/1987;England;Wales;173 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/rhoys_wiggins;Rhoys Wiggins;Forsvar;52;1945000;0.001;Bournemouth;rhoys_wiggins
1460;6397;1523380904003;1529835643210;B. Mee;Ben Mee;Ben;Mee;Defender;2;21/09/1989;England;England;180 cm;74 kg;true;Knock;/da/premier-league-fantasy-spring-2018/players/ben_mee;Ben Mee;Forsvar;27;3699000;0.093;Burnley;ben_mee
1241;6397;1523380904798;1523380904798;F. Forster;Fraser Forster;Fraser;Forster;Goalkeeper;1;17/03/1988;England;England;201 cm;93 kg;false;;/da/premier-league-fantasy-spring-2018/players/fraser_forster;Fraser Forster;Mål;65;3950000;0.003;Southampton;fraser_forster
501;6397;1523380904807;1523380904807;S. Taylor;Stuart Taylor;Stuart;Taylor;Goalkeeper;1;28/11/1980;England;England;198 cm;85 kg;false;;/da/premier-league-fantasy-spring-2018/players/stuart_taylor;Stuart Taylor;Mål;65;2950000;0;Southampton;stuart_taylor
1362;6397;1523380904821;1523380904821;Cédric Soares;Cédric Ricardo Alves Soares;Cédric Ricardo;Alves Soares;Defender;2;31/08/1991;Germany;Portugal;172 cm;67 kg;false;;/da/premier-league-fantasy-spring-2018/players/cedric_soares;Cedric Soares;Forsvar;65;3166000;0.002;Southampton;cedric_soares
1350;6397;1523380904827;1523380904827;R. Bertrand;Ryan Bertrand;Ryan;Bertrand;Defender;2;05/08/1989;England;England;179 cm;85 kg;false;;/da/premier-league-fantasy-spring-2018/players/ryan_bertrand;Ryan Bertrand;Forsvar;65;3526000;0.011;Southampton;ryan_bertrand
1373;6397;1523380904840;1523380904840;M. Yoshida;Maya Yoshida;Maya;Yoshida;Defender;2;24/08/1988;Japan;Japan;189 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/maya_yoshida;Maya Yoshida;Forsvar;65;3941000;0.001;Southampton;maya_yoshida
5071;6397;1523380904847;1523380904847;S. Boufal;Sofiane Boufal;Sofiane;Boufal;Midfielder;3;17/09/1993;France;Morocco;170 cm;60 kg;false;;/da/premier-league-fantasy-spring-2018/players/sofiane_boufal;Sofiane Boufal;Midtbane;65;3150000;0.009;Southampton;sofiane_boufal
45863;6397;1523380902828;1523380902828;C. Tosun;Cenk Tosun;Cenk;Tosun;Attacker;4;07/06/1991;Germany;Turkey;183 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/cenk_tosun;Cenk Tosun;Angreb;13;4978000;0.027;Everton;cenk_tosun
979;6397;1523380904868;1523380904868;N. Redmond;Nathan Redmond;Nathan;Redmond;Midfielder;3;06/03/1994;England;England;173 cm;69 kg;false;;/da/premier-league-fantasy-spring-2018/players/nathan_redmond;Nathan Redmond;Midtbane;65;3519000;0.004;Southampton;nathan_redmond
1505;6397;1523380904876;1523380904876;Oriol Romeu;Oriol Romeu Vidal;Oriol;Romeu Vidal;Midfielder;3;24/09/1991;Spain;Spain;183 cm;83 kg;false;;/da/premier-league-fantasy-spring-2018/players/oriol_romeu_vidal;Oriol Romeu Vidal;Midtbane;65;2490000;0.003;Southampton;oriol_romeu_vidal
1351;6397;1523380904884;1523380904884;D. Tadić;Dušan Tadić;Dušan;Tadić;Midfielder;3;20/11/1988;Serbia;Serbia;181 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/dusan_tadic;Dusan Tadic;Angreb;65;3544000;0.009;Southampton;dusan_tadic
1068;6397;1523380904897;1523380904897;C. Austin;Charlie Austin;Charlie;Austin;Attacker;4;05/07/1989;England;England;188 cm;84 kg;false;;/da/premier-league-fantasy-spring-2018/players/charlie_austin;Charlie Austin;Angreb;65;4532000;0.012;Southampton;charlie_austin
5361;6397;1523380904903;1523380904903;M. Gabbiadini;Manolo Gabbiadini;Manolo;Gabbiadini;Attacker;4;26/11/1991;Italy;Italy;181 cm;72 kg;false;;/da/premier-league-fantasy-spring-2018/players/manolo_gabbiadini;Manolo Gabbiadini;Angreb;65;3615000;0.007;Southampton;manolo_gabbiadini
722;6397;1523380904907;1523380904907;S. Long;Shane  Long;Shane;Long;Attacker;4;22/01/1987;Republic of Ireland;Republic of Ireland;178 cm;81 kg;false;;/da/premier-league-fantasy-spring-2018/players/shane_long;Shane Long;Angreb;65;3148000;0.006;Southampton;shane_long
53;6397;1523380902833;1523380902833;T. Walcott;Theo  Walcott;Theo;Walcott;Attacker;4;16/03/1989;England;England;176 cm;68 kg;false;;/da/premier-league-fantasy-spring-2018/players/theo_walcott;Theo Walcott;Angreb;13;4450000;0.053;Everton;theo_walcott
4159;6397;1523380902845;1523380902845;L. Garbutt;Luke Garbutt;Luke;Garbutt;Defender;2;21/05/1993;England;England;179 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/luke_garbutt;Luke Garbutt;Forsvar;13;1970000;0;Everton;luke_garbutt
25088;6397;1523380904921;1523380904921;W. Hoedt;Wesley Hoedt;Wesley;Hoedt;Defender;2;06/03/1994;Netherlands;Netherlands;188 cm;77 kg;false;;/da/premier-league-fantasy-spring-2018/players/wesley_hoedt;Wesley Hoedt;Forsvar;65;2536000;0.005;Southampton;wesley_hoedt
96515;6397;1523380904935;1523380904935;G. Carrillo;Guido Marcelo Carrillo;Guido Marcelo;Carrillo;Attacker;4;25/05/1991;Argentina;Argentina;191 cm;87 kg;false;;/da/premier-league-fantasy-spring-2018/players/guido_carrillo;Guido Carrillo;Angreb;65;3615000;0.001;Southampton;guido_carrillo
2936;6397;1523380904952;1523380904952;G. Bong;Gaëtan Bong Songo;Gaëtan;Bong Songo;Defender;2;25/04/1988;Cameroon;Cameroon;187 cm;74 kg;false;;/da/premier-league-fantasy-spring-2018/players/gaetan_bong;Gaetan Bong;Forsvar;78;2022000;0.021;Brighton and Hove;gaetan_bong
1415;6397;1523380904956;1523380904956;S. Duffy;Shane Duffy;Shane;Duffy;Defender;2;01/01/1992;Northern Ireland;Republic of Ireland;193 cm;76 kg;false;;/da/premier-league-fantasy-spring-2018/players/shane_duffy;Shane Duffy;Forsvar;78;3082000;0.007;Brighton and Hove;shane_duffy
2461;6397;1523380904960;1523380904960;L. Dunk;Lewis Dunk;Lewis;Dunk;Defender;2;21/11/1991;England;England;192 cm;88 kg;false;;/da/premier-league-fantasy-spring-2018/players/lewis_dunk;Lewis Dunk;Forsvar;78;2627000;0.022;Brighton and Hove;lewis_dunk
1691;6397;1523380902852;1523380902852;Ramiro Funes Mori;José Ramiro Funes Mori;José Ramiro;Funes Mori;Defender;2;05/03/1991;Argentina;Argentina;186 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/ramiro_funes_mori;Ramiro Funes Mori;Forsvar;13;2445000;0.001;Everton;ramiro_funes_mori
2723;6397;1523380905012;1523380905012;D. Stephens;Dale Stephens;Dale;Stephens;Midfielder;3;12/06/1989;England;England;169 cm;71 kg;false;;/da/premier-league-fantasy-spring-2018/players/dale_stephens;Dale Stephens;Midtbane;78;2690000;0.001;Brighton and Hove;dale_stephens
2925;6397;1523380905020;1523380905020;T. Hemed;Tomer Hemed;Tomer;Hemed;Attacker;4;02/05/1987;Israel;Israel;186 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/tomer_hemed;Tomer Hemed;Angreb;78;3431000;0;Brighton and Hove;tomer_hemed
1129;6397;1523380905027;1523380905027;G. Murray;Glenn Murray;Glenn;Murray;Attacker;4;25/09/1983;England;England;183 cm;80 kg;false;;/da/premier-league-fantasy-spring-2018/players/glenn_murray;Glenn Murray;Angreb;78;5116000;0.023;Brighton and Hove;glenn_murray
62317;6397;1523380905035;1523380905035;M. Ryan;Mathew Ryan;Mathew;Ryan;Goalkeeper;1;08/04/1992;Australia;Australia;184 cm;82 kg;false;;/da/premier-league-fantasy-spring-2018/players/mathew_ryan;Mathew Ryan;Mål;78;3907000;0.059;Brighton and Hove;mathew_ryan
31504;6397;1523380905039;1523380905039;P. Groß;Pascal Groß;Pascal;Groß;Midfielder;3;15/06/1991;Germany;Germany;181 cm;78 kg;false;;/da/premier-league-fantasy-spring-2018/players/pascal_gross;Pascal Gross;Midtbane;78;4943000;0.017;Brighton and Hove;pascal_gross
32472;6397;1523380905044;1523380905044;M. Suttner;Markus Suttner;Markus;Suttner;Defender;2;16/04/1987;Austria;Austria;179 cm;73 kg;false;;/da/premier-league-fantasy-spring-2018/players/markus_suttner;Markus Suttner;Forsvar;78;2402000;0.001;Brighton and Hove;markus_suttner
